from,end_of_year,total_days,rolling_12_months_avg_rate
BRL,2015.11.30,365,0.28067450530657534
BRL,2015.12.31,365,0.27470759683753426
BRL,2016.01.31,365,0.2663469085410959
BRL,2016.02.29,366,0.2596131585808743
BRL,2016.03.31,366,0.25524580891557375
BRL,2016.04.30,366,0.2506744229565574
BRL,2016.05.31,366,0.24700968303142082
BRL,2016.06.30,366,0.24480087171994538
BRL,2016.07.31,366,0.24419695935628416
BRL,2016.08.31,366,0.24603326998633876
BRL,2016.09.30,366,0.24976154170765022
BRL,2016.10.31,366,0.2542907639459016
BRL,2016.11.30,366,0.2568279090032787
BRL,2016.12.31,366,0.2607012766330601
BRL,2017.01.31,366,0.2663314392745902
BRL,2017.02.28,365,0.27222396929369863
BRL,2017.03.31,365,0.2764480516561644
BRL,2017.04.30,365,0.2805181459438356
BRL,2017.05.31,365,0.28326399678
BRL,2017.06.30,365,0.28420613934164385
BRL,2017.07.31,365,0.28371817367534247
BRL,2017.08.31,365,0.28287214523534243
BRL,2017.09.30,365,0.28235523432027393
BRL,2017.10.31,365,0.2809476971983561
BRL,2017.11.30,365,0.2796648944284931
BRL,2017.12.31,365,0.2774350248589041
BRL,2018.01.31,365,0.2741495561649315
BRL,2018.02.28,365,0.2700910439391781
BRL,2018.03.31,365,0.2662472206561644
BRL,2018.04.30,365,0.2614833307438356
BRL,2018.05.31,365,0.25728727497178083
BRL,2018.06.30,365,0.2537194735772603
BRL,2018.07.31,365,0.24975179399835618
BRL,2018.08.31,365,0.24580011278054797
BRL,2018.09.30,365,0.2409795410819178
BRL,2018.10.31,365,0.23792063296630137
BRL,2018.11.30,365,0.2356333955443836
BRL,2018.12.31,365,0.233070736490411
BRL,2019.01.31,365,0.23121973885643837
BRL,2019.02.28,365,0.230271339610411
BRL,2019.03.31,365,0.2288164458438356
BRL,2019.04.30,365,0.22789711981095892
BRL,2019.05.31,365,0.22707529330027398
BRL,2019.06.30,365,0.22722646376876707
BRL,2019.07.31,365,0.2282412237989041
BRL,2019.08.31,365,0.22843155122904107
BRL,2019.09.30,365,0.22932419504821916
BRL,2019.10.31,365,0.22852040415068492
BRL,2019.11.30,365,0.22726663266849312
BRL,2019.12.31,365,0.22664810249315068
BRL,2020.01.31,365,0.22530175292493151
BRL,2020.02.29,366,0.22327175536557378
BRL,2020.03.31,366,0.2195153615434426
BRL,2020.04.30,366,0.21501822595327866
BRL,2020.05.31,366,0.20989698072377053
BRL,2020.06.30,366,0.2051811822155738
BRL,2020.07.31,366,0.1991916425538251
BRL,2020.08.31,366,0.19339295481557378
BRL,2020.09.30,366,0.1882251293647541
BRL,2020.10.31,366,0.1822619046882514
BRL,2020.11.30,366,0.1771059904997268
BRL,2020.12.31,366,0.17210105496639344
BRL,2021.01.31,366,0.16666503051092896
BRL,2021.02.28,365,0.1620764369479452
BRL,2021.03.31,365,0.1589212610076712
BRL,2021.04.30,365,0.15698049399671232
BRL,2021.05.31,365,0.1563131127219178
BRL,2021.06.30,365,0.15576184432739726
BRL,2021.07.31,365,0.1556804363569863
BRL,2021.08.31,365,0.15619406813780823
BRL,2021.09.30,365,0.15652677120356165
BRL,2021.10.31,365,0.15694808987643835
BRL,2021.11.30,365,0.15716045935041098
BRL,2021.12.31,365,0.15687514405589043
BRL,2022.01.31,365,0.15738849549479453
BRL,2022.02.28,365,0.15866641416000002
BRL,2022.03.31,365,0.1615007954331507
BRL,2022.04.30,365,0.1652089110030137
BRL,2022.05.31,365,0.16824665199589042
BRL,2022.06.30,365,0.17015663497123287
BRL,2022.07.31,365,0.17175773115013696
BRL,2022.08.31,365,0.1743631670191781
BRL,2022.09.30,365,0.17697710703835615
BRL,2022.10.31,365,0.18012213066547944
BRL,2022.11.30,365,0.1824226472380822
BRL,2022.12.31,365,0.1844448342780822
PLN,2010.12.31,365,0.25048527316410957
PLN,2011.01.31,365,0.25142355655945203
PLN,2011.02.28,365,0.2518622557112329
PLN,2011.03.31,365,0.2511882927117809
PLN,2011.04.30,365,0.2506677194213699
PLN,2011.05.31,365,0.2512674381512329
PLN,2011.06.30,365,0.2519753053375343
PLN,2011.07.31,365,0.25248734427041103
PLN,2011.08.31,365,0.2518091011731507
PLN,2011.09.30,365,0.25006680098684936
PLN,2011.10.31,365,0.24804615476575345
PLN,2011.11.30,365,0.24579872508356168
PLN,2011.12.31,365,0.24348997749178083
PLN,2012.01.31,365,0.24109282899205478
PLN,2012.02.29,366,0.23988546140519124
PLN,2012.03.31,366,0.2392901685322404
PLN,2012.04.30,366,0.23827180051584698
PLN,2012.05.31,366,0.23653134441830598
PLN,2012.06.30,366,0.2349213005002732
PLN,2012.07.31,366,0.23391143546284152
PLN,2012.08.31,366,0.2340796790778689
PLN,2012.09.30,366,0.23494184934836068
PLN,2012.10.31,366,0.2361323929986339
PLN,2012.11.30,366,0.237469694465847
PLN,2012.12.31,366,0.2392464523256831
PLN,2013.01.31,366,0.2403915698464481
PLN,2013.02.28,365,0.24045147190356164
PLN,2013.03.31,365,0.2403243063958904
PLN,2013.04.30,365,0.2405014614424657
PLN,2013.05.31,365,0.24104785191698627
PLN,2013.06.30,365,0.24111686554438352
PLN,2013.07.31,365,0.24071313182958903
PLN,2013.08.31,365,0.24001038146575346
PLN,2013.09.30,365,0.23949182849041098
PLN,2013.10.31,365,0.23909152210164383
PLN,2013.11.30,365,0.23880571723863017
PLN,2013.12.31,365,0.2384153889090411
PLN,2014.01.31,365,0.23821450037342468
PLN,2014.02.28,365,0.23818150549561645
PLN,2014.03.31,365,0.23796873049835618
PLN,2014.04.30,365,0.23775518565726025
PLN,2014.05.31,365,0.2377158873734247
PLN,2014.06.30,365,0.23840747224465753
PLN,2014.07.31,365,0.23901333645698633
PLN,2014.08.31,365,0.2391840859857534
PLN,2014.09.30,365,0.23939876586246575
PLN,2014.10.31,365,0.23932138392575342
PLN,2014.11.30,365,0.23922116135589042
PLN,2014.12.31,365,0.23894685573260274
PLN,2015.01.31,365,0.23846939112520543
PLN,2015.02.28,365,0.23848496563041094
PLN,2015.03.31,365,0.23882977466410957
PLN,2015.04.30,365,0.23958849619835615
PLN,2015.05.31,365,0.2400994207109589
PLN,2015.06.30,365,0.23998539375205477
PLN,2015.07.31,365,0.23993380728904107
PLN,2015.08.31,365,0.23993682859150686
PLN,2015.09.30,365,0.23979900503260274
PLN,2015.10.31,365,0.23958853584082188
PLN,2015.11.30,365,0.23941346081342463
PLN,2015.12.31,365,0.23912598294191786
PLN,2016.01.31,365,0.2385552618753425
PLN,2016.02.29,366,0.23759726265846995
PLN,2016.03.31,366,0.23681839025874316
PLN,2016.04.30,366,0.2354918520456284
PLN,2016.05.31,366,0.2339456133535519
PLN,2016.06.30,366,0.23287545729617487
PLN,2016.07.31,366,0.23176036521502727
PLN,2016.08.31,366,0.2312577830002732
PLN,2016.09.30,366,0.23078750091010927
PLN,2016.10.31,366,0.23050694104262295
PLN,2016.11.30,366,0.22989976915737706
PLN,2016.12.31,366,0.22925932440327865
PLN,2017.01.31,366,0.22939083530519122
PLN,2017.02.28,365,0.22974239387616438
PLN,2017.03.31,365,0.22974780476904108
PLN,2017.04.30,365,0.2300561649306849
PLN,2017.05.31,365,0.23100078650958905
PLN,2017.06.30,365,0.2318613665589041
PLN,2017.07.31,365,0.2325928148882192
PLN,2017.08.31,365,0.2327369136065754
PLN,2017.09.30,365,0.23296345304219176
PLN,2017.10.31,365,0.23315337448273973
PLN,2017.11.30,365,0.2338643363457534
PLN,2017.12.31,365,0.23492531811479453
PLN,2018.01.31,365,0.23589151613534245
PLN,2018.02.28,365,0.23650371818465749
PLN,2018.03.31,365,0.2368873303684931
PLN,2018.04.30,365,0.23710923484520546
PLN,2018.05.31,365,0.23671714511260272
PLN,2018.06.30,365,0.2362642880769863
PLN,2018.07.31,365,0.23583821742684932
PLN,2018.08.31,365,0.23576890087479452
PLN,2018.09.30,365,0.23563597594602742
PLN,2018.10.31,365,0.23546557544328764
PLN,2018.11.30,365,0.2351535887830137
PLN,2018.12.31,365,0.2347584917191781
PLN,2019.01.31,365,0.23416198874246577
PLN,2019.02.28,365,0.23352896014739724
PLN,2019.03.31,365,0.23313082421726025
PLN,2019.04.30,365,0.23268779197616438
PLN,2019.05.31,365,0.23263032161972602
PLN,2019.06.30,365,0.232812023910137
PLN,2019.07.31,365,0.23311693997808222
PLN,2019.08.31,365,0.2328273877309589
PLN,2019.09.30,365,0.23258640938575342
PLN,2019.10.31,365,0.2326019993367123
PLN,2019.11.30,365,0.23267588050931504
PLN,2019.12.31,365,0.2327400710032876
PLN,2020.01.31,365,0.2329283000646575
PLN,2020.02.29,366,0.2330841315456284
PLN,2020.03.31,366,0.23247875982732238
PLN,2020.04.30,366,0.23139257074535519
PLN,2020.05.31,366,0.23034867705027326
PLN,2020.06.30,366,0.2295653218781421
PLN,2020.07.31,366,0.22871922684234977
PLN,2020.08.31,366,0.22847177482240433
PLN,2020.09.30,366,0.22799343103551908
PLN,2020.10.31,366,0.22698127575874313
PLN,2020.11.30,366,0.22605775608661202
PLN,2020.12.31,366,0.22516245899426232
PLN,2021.01.31,366,0.22389426282568306
PLN,2021.02.28,365,0.2230000648857534
PLN,2021.03.31,365,0.22229447076027398
PLN,2021.04.30,365,0.22222563640958903
PLN,2021.05.31,365,0.2222648686676712
PLN,2021.06.30,365,0.222031910349863
PLN,2021.07.31,365,0.221579193789863
PLN,2021.08.31,365,0.22087708839589038
PLN,2021.09.30,365,0.22049988182602745
PLN,2021.10.31,365,0.22026045294383564
PLN,2021.11.30,365,0.21967504080136993
PLN,2021.12.31,365,0.21909174221945205
PLN,2022.01.31,365,0.219016313299726
PLN,2022.02.28,365,0.21878424933041096
PLN,2022.03.31,365,0.21818568246712328
PLN,2022.04.30,365,0.21786049594657533
PLN,2022.05.31,365,0.21735864380054792
PLN,2022.06.30,365,0.2168116219265753
PLN,2022.07.31,365,0.21602591587698627
PLN,2022.08.31,365,0.21545055233534244
PLN,2022.09.30,365,0.21479904327232877
PLN,2022.10.31,365,0.21398424894602736
PLN,2022.11.30,365,0.21379446059534243
PLN,2022.12.31,365,0.2135473959290411
CNY,2010.12.31,365,0.1115254661052055
CNY,2011.01.31,365,0.11245042273643839
CNY,2011.02.28,365,0.11277615230575344
CNY,2011.03.31,365,0.11284887700630135
CNY,2011.04.30,365,0.11260637115150685
CNY,2011.05.31,365,0.11185782772356163
CNY,2011.06.30,365,0.11081028426328766
CNY,2011.07.31,365,0.11017770132082191
CNY,2011.08.31,365,0.10972361458630135
CNY,2011.09.30,365,0.1097195647260274
CNY,2011.10.31,365,0.1102777381391781
CNY,2011.11.30,365,0.11077249314191782
CNY,2011.12.31,365,0.11126456584958905
CNY,2012.01.31,365,0.11205385664575342
CNY,2012.02.29,366,0.11273561260956286
CNY,2012.03.31,366,0.1136841145953552
CNY,2012.04.30,366,0.11486776985765028
CNY,2012.05.31,366,0.11622247953879782
CNY,2012.06.30,366,0.11769119230928962
CNY,2012.07.31,366,0.11933412159371583
CNY,2012.08.31,366,0.12085871178306014
CNY,2012.09.30,366,0.12162486347978144
CNY,2012.10.31,366,0.12233309983005465
CNY,2012.11.30,366,0.12306926912513663
CNY,2012.12.31,366,0.12329852172267762
CNY,2013.01.31,366,0.12314122526639344
CNY,2013.02.28,365,0.12314978906767123
CNY,2013.03.31,365,0.12349831472958904
CNY,2013.04.30,365,0.12380248049671234
CNY,2013.05.31,365,0.12396719683095891
CNY,2013.06.30,365,0.12383901768027399
CNY,2013.07.31,365,0.12358521038657536
CNY,2013.08.31,365,0.12322389212876712
CNY,2013.09.30,365,0.12317523526849315
CNY,2013.10.31,365,0.12293926079698629
CNY,2013.11.30,365,0.12266489252575342
CNY,2013.12.31,365,0.12248125134547945
CNY,2014.01.31,365,0.12250998019205481
CNY,2014.02.28,365,0.12255679662931507
CNY,2014.03.31,365,0.12198128269945206
CNY,2014.04.30,365,0.12134140673232878
CNY,2014.05.31,365,0.12059788233178084
CNY,2014.06.30,365,0.12013126052356166
CNY,2014.07.31,365,0.11966262361205478
CNY,2014.08.31,365,0.11960086119945204
CNY,2014.09.30,365,0.11991616848164383
CNY,2014.10.31,365,0.12064684935287671
CNY,2014.11.30,365,0.12140793395835615
CNY,2014.12.31,365,0.1223429433290411
CNY,2015.01.31,365,0.12377880307013699
CNY,2015.02.28,365,0.12534493373643837
CNY,2015.03.31,365,0.12795113739479452
CNY,2015.04.30,365,0.1306766278769863
CNY,2015.05.31,365,0.13303480050136987
CNY,2015.06.30,365,0.13513525138082189
CNY,2015.07.31,365,0.1374531455778082
CNY,2015.08.31,365,0.13916640956630139
CNY,2015.09.30,365,0.14027568128958903
CNY,2015.10.31,365,0.14126679643068496
CNY,2015.11.30,365,0.14252675252383562
CNY,2015.12.31,365,0.14347620026767124
CNY,2016.01.31,365,0.14365120249534247
CNY,2016.02.29,366,0.14336173665573773
CNY,2016.03.31,366,0.14253608549316943
CNY,2016.04.30,366,0.14144196378825136
CNY,2016.05.31,366,0.14069107234426229
CNY,2016.06.30,366,0.13999429345081968
CNY,2016.07.31,366,0.1390647352092896
CNY,2016.08.31,366,0.1384015994885246
CNY,2016.09.30,366,0.13791093647213115
CNY,2016.10.31,366,0.13742939233961748
CNY,2016.11.30,366,0.13654532541338796
CNY,2016.12.31,366,0.1360951976464481
CNY,2017.01.31,366,0.13577397158934426
CNY,2017.02.28,365,0.13570741561013697
CNY,2017.03.31,365,0.1354964270876712
CNY,2017.04.30,365,0.13544855779726028
CNY,2017.05.31,365,0.13509595267972604
CNY,2017.06.30,365,0.13474789914000002
CNY,2017.07.31,365,0.13413686272630138
CNY,2017.08.31,365,0.13350239794794522
CNY,2017.09.30,365,0.1330194970136986
CNY,2017.10.31,365,0.13247974280684932
CNY,2017.11.30,365,0.13192342425342465
CNY,2017.12.31,365,0.1311640882052055
CNY,2018.01.31,365,0.13040815321369867
CNY,2018.02.28,365,0.12975148602904113
CNY,2018.03.31,365,0.1291214532909589
CNY,2018.04.30,365,0.12860604709369863
CNY,2018.05.31,365,0.12871688958958907
CNY,2018.06.30,365,0.12886675969369865
CNY,2018.07.31,365,0.1288076569621918
CNY,2018.08.31,365,0.12879258504246577
CNY,2018.09.30,365,0.1285780520260274
CNY,2018.10.31,365,0.12835937931698632
CNY,2018.11.30,365,0.12820750463753425
CNY,2018.12.31,365,0.12816092656
CNY,2019.01.31,365,0.12827166430136985
CNY,2019.02.28,365,0.12847102200767122
CNY,2019.03.31,365,0.12876949394
CNY,2019.04.30,365,0.1290368801427397
CNY,2019.05.31,365,0.12885033190136988
CNY,2019.06.30,365,0.12849601109863015
CNY,2019.07.31,365,0.1286694618569863
CNY,2019.08.31,365,0.12873705461369864
CNY,2019.09.30,365,0.12892810391780823
CNY,2019.10.31,365,0.12907269201150687
CNY,2019.11.30,365,0.12923755881150686
CNY,2019.12.31,365,0.12930844699561642
CNY,2020.01.31,365,0.12940774685808218
CNY,2020.02.29,366,0.12943373787240436
CNY,2020.03.31,366,0.12916811770109288
CNY,2020.04.30,366,0.12896344557814204
CNY,2020.05.31,366,0.12883394659316938
CNY,2020.06.30,366,0.12859822361775958
CNY,2020.07.31,366,0.12818451305
CNY,2020.08.31,366,0.12772341292622952
CNY,2020.09.30,366,0.12746496164754098
CNY,2020.10.31,366,0.12736769575956283
CNY,2020.11.30,366,0.12729143712841529
CNY,2020.12.31,366,0.12706119981502734
CNY,2021.01.31,366,0.1267924420032787
CNY,2021.02.28,365,0.12654755857287672
CNY,2021.03.31,365,0.1265760867178082
CNY,2021.04.30,365,0.12642253262191783
CNY,2021.05.31,365,0.12634342249890412
CNY,2021.06.30,365,0.12665422541671234
CNY,2021.07.31,365,0.12715864296136986
CNY,2021.08.31,365,0.12793835868136988
CNY,2021.09.30,365,0.1285193018841096
CNY,2021.10.31,365,0.12919089641561646
CNY,2021.11.30,365,0.12995129079917808
CNY,2021.12.31,365,0.13107181704547946
CNY,2022.01.31,365,0.1320979450219178
CNY,2022.02.28,365,0.13294639766958902
CNY,2022.03.31,365,0.13415035380821916
CNY,2022.04.30,365,0.13543449074794517
CNY,2022.05.31,365,0.13656047324054793
CNY,2022.06.30,365,0.13754966331452054
CNY,2022.07.31,365,0.13882715464657533
CNY,2022.08.31,365,0.14003540253561642
CNY,2022.09.30,365,0.14106774737945205
CNY,2022.10.31,365,0.14169739125013697
CNY,2022.11.30,365,0.14165819193506848
CNY,2022.12.31,365,0.1413585203112329
CAD,2010.12.31,365,0.7327253562183561
CAD,2011.01.31,365,0.7397235377550685
CAD,2011.02.28,365,0.743462260860822
CAD,2011.03.31,365,0.7444416318260275
CAD,2011.04.30,365,0.7430314524342466
CAD,2011.05.31,365,0.7395241038731506
CAD,2011.06.30,365,0.7330750856210959
CAD,2011.07.31,365,0.7314607248224658
CAD,2011.08.31,365,0.7284754271580821
CAD,2011.09.30,365,0.7272590788676712
CAD,2011.10.31,365,0.727890713498904
CAD,2011.11.30,365,0.7276158794057533
CAD,2011.12.31,365,0.7268911509167123
CAD,2012.01.31,365,0.727793504420274
CAD,2012.02.29,366,0.7291101969215849
CAD,2012.03.31,366,0.7317830157612022
CAD,2012.04.30,366,0.7352158410071039
CAD,2012.05.31,366,0.7395454213396174
CAD,2012.06.30,366,0.7448921696756831
CAD,2012.07.31,366,0.7509027167161202
CAD,2012.08.31,366,0.7595196040532786
CAD,2012.09.30,366,0.7650665844303279
CAD,2012.10.31,366,0.7707477359396174
CAD,2012.11.30,366,0.7758619657510929
CAD,2012.12.31,366,0.7782793822142076
CAD,2013.01.31,366,0.7778440140046448
CAD,2013.02.28,365,0.7767099365265753
CAD,2013.03.31,365,0.7759269870989042
CAD,2013.04.30,365,0.7750974444989043
CAD,2013.05.31,365,0.7736503105334247
CAD,2013.06.30,365,0.7703320284347944
CAD,2013.07.31,365,0.7646101210342466
CAD,2013.08.31,365,0.7569574400901369
CAD,2013.09.30,365,0.7510740737860274
CAD,2013.10.31,365,0.7448153629454795
CAD,2013.11.30,365,0.7387122850167123
CAD,2013.12.31,365,0.7315732503767123
CAD,2014.01.31,365,0.7242584309076713
CAD,2014.02.28,365,0.7181455784430136
CAD,2014.03.31,365,0.709495625919178
CAD,2014.04.30,365,0.7016172303630136
CAD,2014.05.31,365,0.6941761309501369
CAD,2014.06.30,365,0.6895676419665753
CAD,2014.07.31,365,0.6856434777076712
CAD,2014.08.31,365,0.6826628288542466
CAD,2014.09.30,365,0.6811744308241096
CAD,2014.10.31,365,0.6807879534334246
CAD,2014.11.30,365,0.6808716614389041
CAD,2014.12.31,365,0.6823460551736985
CAD,2015.01.31,365,0.6856915759550685
CAD,2015.02.28,365,0.6888710479649315
CAD,2015.03.31,365,0.6957184349276712
CAD,2015.04.30,365,0.7031644737057534
CAD,2015.05.31,365,0.7089207115169864
CAD,2015.06.30,365,0.7124184588430137
CAD,2015.07.31,365,0.7141717214180822
CAD,2015.08.31,365,0.7138772494964385
CAD,2015.09.30,365,0.711097733690959
CAD,2015.10.31,365,0.70926574230137
CAD,2015.11.30,365,0.7087056031534247
CAD,2015.12.31,365,0.7058805054205478
CAD,2016.01.31,365,0.7005305106509588
CAD,2016.02.29,366,0.6964819018398907
CAD,2016.03.31,366,0.692041104823224
CAD,2016.04.30,366,0.6869469879625683
CAD,2016.05.31,366,0.6825722251215848
CAD,2016.06.30,366,0.6799427353920765
CAD,2016.07.31,366,0.6786654971841531
CAD,2016.08.31,366,0.6789398199024591
CAD,2016.09.30,366,0.6798373664598362
CAD,2016.10.31,366,0.6800287436469946
CAD,2016.11.30,366,0.6789599472781422
CAD,2016.12.31,366,0.6824060381133882
CAD,2017.01.31,366,0.687716235982787
CAD,2017.02.28,365,0.692746590099452
CAD,2017.03.31,365,0.6943983584621919
CAD,2017.04.30,365,0.6951151376128767
CAD,2017.05.31,365,0.6935238556602739
CAD,2017.06.30,365,0.6917875877342464
CAD,2017.07.31,365,0.6908635448046575
CAD,2017.08.31,365,0.6895463463030137
CAD,2017.09.30,365,0.6896208418345204
CAD,2017.10.31,365,0.688945826830959
CAD,2017.11.30,365,0.6872680759515067
CAD,2017.12.31,365,0.6830834607421917
CAD,2018.01.31,365,0.6786587078802739
CAD,2018.02.28,365,0.6730966293542465
CAD,2018.03.31,365,0.6670477654887671
CAD,2018.04.30,365,0.6623916362915068
CAD,2018.05.31,365,0.6616647752317808
CAD,2018.06.30,365,0.6604063920263014
CAD,2018.07.31,365,0.65773237129863
CAD,2018.08.31,365,0.6571373944731507
CAD,2018.09.30,365,0.6551709022320548
CAD,2018.10.31,365,0.6545312667131507
CAD,2018.11.30,365,0.654454299000822
CAD,2018.12.31,365,0.65382131552137
CAD,2019.01.31,365,0.6536405443126028
CAD,2019.02.28,365,0.6553845813865754
CAD,2019.03.31,365,0.6583259813098631
CAD,2019.04.30,365,0.6604855211263013
CAD,2019.05.31,365,0.661116688489863
CAD,2019.06.30,365,0.662131530380274
CAD,2019.07.31,365,0.6645973492986301
CAD,2019.08.31,365,0.6656808141956165
CAD,2019.09.30,365,0.6678753065764383
CAD,2019.10.31,365,0.6693633138041096
CAD,2019.11.30,365,0.670710525028767
CAD,2019.12.31,365,0.6731839965816437
CAD,2020.01.31,365,0.6758311620687669
CAD,2020.02.29,366,0.6775872725524589
CAD,2020.03.31,366,0.6765544349734972
CAD,2020.04.30,366,0.6756534463997267
CAD,2020.05.31,366,0.6748685815729508
CAD,2020.06.30,366,0.6740313597122951
CAD,2020.07.31,366,0.6711933293879782
CAD,2020.08.31,366,0.6678998679420766
CAD,2020.09.30,366,0.664344149810929
CAD,2020.10.31,366,0.6607294349245901
CAD,2020.11.30,366,0.6576140456540983
CAD,2020.12.31,366,0.6540770407800546
CAD,2021.01.31,366,0.6504257621051912
CAD,2021.02.28,365,0.6473400719632876
CAD,2021.03.31,365,0.6488480409742465
CAD,2021.04.30,365,0.6500304795989041
CAD,2021.05.31,365,0.6520584456334247
CAD,2021.06.30,365,0.6540148385430138
CAD,2021.07.31,365,0.6564945651230137
CAD,2021.08.31,365,0.6595657072739726
CAD,2021.09.30,365,0.6618920810767123
CAD,2021.10.31,365,0.6660579630964384
CAD,2021.11.30,365,0.6703282974635617
CAD,2021.12.31,365,0.6745137706000001
CAD,2022.01.31,365,0.6790684074997261
CAD,2022.02.28,365,0.6822666351293151
CAD,2022.03.31,365,0.6865094813501369
CAD,2022.04.30,365,0.6916632839501371
CAD,2022.05.31,365,0.6965328934876713
CAD,2022.06.30,365,0.7013892810849316
CAD,2022.07.31,365,0.7083449787523289
CAD,2022.08.31,365,0.7160239447068494
CAD,2022.09.30,365,0.7232964004273972
CAD,2022.10.31,365,0.7274734188021916
CAD,2022.11.30,365,0.7301832185364383
CAD,2022.12.31,365,0.7305426057745205
HKD,2010.12.31,365,0.09718273453506847
HKD,2011.01.31,365,0.09769143548136985
HKD,2011.02.28,365,0.09767996414219178
HKD,2011.03.31,365,0.09740244438794522
HKD,2011.04.30,365,0.09684441802904109
HKD,2011.05.31,365,0.09580870671260272
HKD,2011.06.30,365,0.09450142626876713
HKD,2011.07.31,365,0.09356114734821917
HKD,2011.08.31,365,0.09268526199287672
HKD,2011.09.30,365,0.09221889204493153
HKD,2011.10.31,365,0.09230674434630139
HKD,2011.11.30,365,0.09234010472438356
HKD,2011.12.31,365,0.0923602228920548
HKD,2012.01.31,365,0.09266835659863012
HKD,2012.02.29,366,0.0929461013161202
HKD,2012.03.31,366,0.09344489590683058
HKD,2012.04.30,366,0.09416555790683058
HKD,2012.05.31,366,0.09507185298606556
HKD,2012.06.30,366,0.09617587512540984
HKD,2012.07.31,366,0.0974579158092896
HKD,2012.08.31,366,0.09869612070601093
HKD,2012.09.30,366,0.09928377955846994
HKD,2012.10.31,366,0.09976305936967214
HKD,2012.11.30,366,0.10024237569754099
HKD,2012.12.31,366,0.10031151417595631
HKD,2013.01.31,366,0.10007504102622951
HKD,2013.02.28,365,0.10000145774794521
HKD,2013.03.31,365,0.10016184931890412
HKD,2013.04.30,365,0.10025720822301372
HKD,2013.05.31,365,0.10015206876739728
HKD,2013.06.30,365,0.09974630351260276
HKD,2013.07.31,365,0.09921399908136988
HKD,2013.08.31,365,0.09859591248630137
HKD,2013.09.30,365,0.0982922845739726
HKD,2013.10.31,365,0.0978745953980822
HKD,2013.11.30,365,0.09746663767753427
HKD,2013.12.31,365,0.09710388014493151
HKD,2014.01.31,365,0.09689199736164385
HKD,2014.02.28,365,0.09673934002684932
HKD,2014.03.31,365,0.09621295505835617
HKD,2014.04.30,365,0.09575495474054793
HKD,2014.05.31,365,0.09529842569863012
HKD,2014.06.30,365,0.09505619345205478
HKD,2014.07.31,365,0.09477583312109589
HKD,2014.08.31,365,0.09478082406164384
HKD,2014.09.30,365,0.09506108374109588
HKD,2014.10.31,365,0.09566939772630138
HKD,2014.11.30,365,0.09630983195643837
HKD,2014.12.31,365,0.09720753541753424
HKD,2015.01.31,365,0.09858505494219176
HKD,2015.02.28,365,0.10005753950876713
HKD,2015.03.31,365,0.10224941171589043
HKD,2015.04.30,365,0.10439348813506849
HKD,2015.05.31,365,0.10623272949890412
HKD,2015.06.30,365,0.10788977468246577
HKD,2015.07.31,365,0.10975902890438356
HKD,2015.08.31,365,0.11137691129452056
HKD,2015.09.30,365,0.11259440159863014
HKD,2015.10.31,365,0.11372179626438358
HKD,2015.11.30,365,0.11509890492191782
HKD,2015.12.31,365,0.11626253665123289
HKD,2016.01.31,365,0.11690003951452055
HKD,2016.02.29,366,0.11705621426010929
HKD,2016.03.31,366,0.11678749690928959
HKD,2016.04.30,366,0.11631339789289619
HKD,2016.05.31,366,0.11617933073606558
HKD,2016.06.30,366,0.11614293438360657
HKD,2016.07.31,366,0.11607986519699454
HKD,2016.08.31,366,0.11601300726830599
HKD,2016.09.30,366,0.11603179016994536
HKD,2016.10.31,366,0.11618114715355192
HKD,2016.11.30,366,0.11612185218633882
HKD,2016.12.31,366,0.11645113754043715
HKD,2017.01.31,366,0.11670967798087434
HKD,2017.02.28,365,0.11711820035452057
HKD,2017.03.31,365,0.11750989413643834
HKD,2017.04.30,365,0.11803952511726026
HKD,2017.05.31,365,0.11823253779287668
HKD,2017.06.30,365,0.11820723467506848
HKD,2017.07.31,365,0.11775231279205481
HKD,2017.08.31,365,0.11716568423260273
HKD,2017.09.30,365,0.11653557747369862
HKD,2017.10.31,365,0.11587445090328767
HKD,2017.11.30,365,0.11503262968958902
HKD,2017.12.31,365,0.11382725637534245
HKD,2018.01.31,365,0.112432676990137
HKD,2018.02.28,365,0.11108828756767125
HKD,2018.03.31,365,0.10964539423232879
HKD,2018.04.30,365,0.10829689161863014
HKD,2018.05.31,365,0.10757117388136984
HKD,2018.06.30,365,0.10715083010602737
HKD,2018.07.31,365,0.10696646204794517
HKD,2018.08.31,365,0.10715183285835615
HKD,2018.09.30,365,0.10732609786109588
HKD,2018.10.31,365,0.10749519911561643
HKD,2018.11.30,365,0.10775816348273973
HKD,2018.12.31,365,0.10812389879890415
HKD,2019.01.31,365,0.10869510174986305
HKD,2019.02.28,365,0.10936663195589041
HKD,2019.03.31,365,0.11015175784684932
HKD,2019.04.30,365,0.11095028856739726
HKD,2019.05.31,365,0.1114738071569863
HKD,2019.06.30,365,0.11179917677616441
HKD,2019.07.31,365,0.11222923522383563
HKD,2019.08.31,365,0.11258052059068493
HKD,2019.09.30,365,0.11309916621260274
HKD,2019.10.31,365,0.11347427028931505
HKD,2019.11.30,365,0.11373213980164382
HKD,2019.12.31,365,0.11398087885863012
HKD,2020.01.31,365,0.11433118082904109
HKD,2020.02.29,366,0.11476706766939891
HKD,2020.03.31,366,0.1150730651204918
HKD,2020.04.30,366,0.1155005910795082
HKD,2020.05.31,366,0.1158598215103825
HKD,2020.06.30,366,0.11598950477267758
